BOROUGH,NEIGHBORHOOD,BUILDING CLASS CATEGORY,TAX CLASS AT PRESENT,BLOCK,LOT,EASE-MENT,BUILDING CLASS AT PRESENT,ADDRESS,APARTMENT NUMBER,ZIP CODE,RESIDENTIAL UNIT,COMMERCIAL UNITS,TOTAL UNITS,LAND SQUARE FEET,GROSS SQUARE FEET,YEAR BUILT,TAX CLASS AT TIME OF SALE,BUILDING CLASS AT TIME OF SALE,SALE PRICE,SALE DATE
5.0,NEW BRIGHTON-ST. GEORGE  ,10  COOPS - ELEVATOR APARTMENTS             ,2.0,10.0,19.0, ,D4,"36 HAMILTON AVENUE, 2K                   ",            ,10301.0,0.0,0.0,0.0,0.0,0.0,1963.0,2.0,D4,185000.0,42073.0
5.0,NEW BRIGHTON-ST. GEORGE  ,10  COOPS - ELEVATOR APARTMENTS             ,2.0,10.0,19.0, ,D4,"36 HAMILTON AVENUE, 6L                   ",            ,10301.0,0.0,0.0,0.0,0.0,0.0,1963.0,2.0,D4,190000.0,42116.0
5.0,NEW BRIGHTON-ST. GEORGE  ,10  COOPS - ELEVATOR APARTMENTS             ,2.0,10.0,19.0, ,D4,"36 HAMILTON AVENUE, 4B                   ",            ,10301.0,0.0,0.0,0.0,0.0,0.0,1963.0,2.0,D4,115000.0,42121.0
5.0,NEW BRIGHTON-ST. GEORGE  ,10  COOPS - ELEVATOR APARTMENTS             ,2.0,10.0,19.0, ,D4,"36 HAMILTON AVENUE, 1H                   ",            ,10301.0,0.0,0.0,0.0,0.0,0.0,1963.0,2.0,D4,165000.0,42207.0
5.0,NEW BRIGHTON-ST. GEORGE  ,10  COOPS - ELEVATOR APARTMENTS             ,2.0,10.0,19.0, ,D4,"36 HAMILTON AVENUE, 3P                   ",            ,10301.0,0.0,0.0,0.0,0.0,0.0,1963.0,2.0,D4,150000.0,42241.0
5.0,NEW BRIGHTON-ST. GEORGE  ,10  COOPS - ELEVATOR APARTMENTS             ,2.0,10.0,19.0, ,D4,"36 HAMILTON AVENUE, 3K                   ",            ,10301.0,0.0,0.0,0.0,0.0,0.0,1963.0,2.0,D4,155000.0,42360.0
5.0,NEW BRIGHTON-ST. GEORGE  ,13  CONDOS - ELEVATOR APARTMENTS            ,2.0,1.0,1012.0, ,R4,80 BAY STREET LANDING                    ,1M          ,10301.0,1.0,0.0,1.0,0.0,0.0,1985.0,2.0,R4,595000.0,42348.0
5.0,NEW BRIGHTON-ST. GEORGE  ,13  CONDOS - ELEVATOR APARTMENTS            ,2.0,1.0,1027.0, ,R4,80 BAY STREET LANDING                    ,3M          ,10301.0,1.0,0.0,1.0,0.0,0.0,1985.0,2.0,R4,428000.0,42019.0
5.0,NEW BRIGHTON-ST. GEORGE  ,13  CONDOS - ELEVATOR APARTMENTS            ,2.0,1.0,1039.0, ,R4,80 BAY STREET LANDING                    ,4J          ,10301.0,1.0,0.0,1.0,0.0,0.0,1985.0,2.0,R4,0.0,42272.0
5.0,NEW BRIGHTON-ST. GEORGE  ,13  CONDOS - ELEVATOR APARTMENTS            ,2.0,1.0,1053.0, ,R4,80 BAY STREET LANDING                    ,5H          ,10301.0,1.0,0.0,1.0,0.0,0.0,1985.0,2.0,R4,0.0,42347.0
5.0,NEW BRIGHTON-ST. GEORGE  ,13  CONDOS - ELEVATOR APARTMENTS            ,2.0,1.0,1066.0, ,R4,80 BAY STREET LANDING                    ,6F          ,10301.0,1.0,0.0,1.0,0.0,0.0,1985.0,2.0,R4,350000.0,42054.0
5.0,NEW BRIGHTON-ST. GEORGE  ,13  CONDOS - ELEVATOR APARTMENTS            ,2.0,1.0,1071.0, ,R4,80 BAY STREET LANDING                    ,6L          ,10301.0,1.0,0.0,1.0,0.0,0.0,1985.0,2.0,R4,484000.0,42279.0
5.0,NEW BRIGHTON-ST. GEORGE  ,13  CONDOS - ELEVATOR APARTMENTS            ,2.0,1.0,1076.0, ,R4,80 BAY STREET LANDING                    ,7A          ,10301.0,1.0,0.0,1.0,0.0,0.0,1985.0,2.0,R4,615000.0,42206.0
5.0,NEW BRIGHTON-ST. GEORGE  ,13  CONDOS - ELEVATOR APARTMENTS            ,2.0,1.0,1089.0, ,R4,80 BAY STREET LANDING                    ,7O          ,10301.0,1.0,0.0,1.0,0.0,0.0,1985.0,2.0,R4,400000.0,42278.0
5.0,NEW BRIGHTON-ST. GEORGE  ,13  CONDOS - ELEVATOR APARTMENTS            ,2.0,1.0,1121.0, ,R4,80 BAY STREET LANDING                    ,10C         ,10301.0,1.0,0.0,1.0,0.0,0.0,1985.0,2.0,R4,467500.0,42052.0
5.0,NEW BRIGHTON-ST. GEORGE  ,13  CONDOS - ELEVATOR APARTMENTS            ,2.0,1.0,1201.0, ,R4,90 BAY STREET LANDING                    ,1A          ,10301.0,1.0,0.0,1.0,0.0,0.0,1900.0,2.0,R4,430000.0,42338.0
5.0,NEW BRIGHTON-ST. GEORGE  ,13  CONDOS - ELEVATOR APARTMENTS            ,2.0,1.0,1202.0, ,R4,90 BAY STREET LANDING                    ,1B          ,10301.0,1.0,0.0,1.0,0.0,0.0,1900.0,2.0,R4,355000.0,42217.0
5.0,NEW BRIGHTON-ST. GEORGE  ,13  CONDOS - ELEVATOR APARTMENTS            ,2.0,1.0,1203.0, ,R4,90 BAY STREET LANDING                    ,1C          ,10301.0,1.0,0.0,1.0,0.0,0.0,1900.0,2.0,R4,370110.0,42142.0
5.0,NEW BRIGHTON-ST. GEORGE  ,13  CONDOS - ELEVATOR APARTMENTS            ,2.0,1.0,1204.0, ,R4,90 BAY STREET LANDING                    ,1D          ,10301.0,1.0,0.0,1.0,0.0,0.0,1900.0,2.0,R4,410670.0,42111.0
5.0,NEW BRIGHTON-ST. GEORGE  ,13  CONDOS - ELEVATOR APARTMENTS            ,2.0,1.0,1205.0, ,R4,90 BAY STREET LANDING                    ,1E          ,10301.0,1.0,0.0,1.0,0.0,0.0,1900.0,2.0,R4,445278.0,42123.0
5.0,NEW BRIGHTON-ST. GEORGE  ,13  CONDOS - ELEVATOR APARTMENTS            ,2.0,1.0,1207.0, ,R4,90 BAY STREET LANDING                    ,2A          ,10301.0,1.0,0.0,1.0,0.0,0.0,1900.0,2.0,R4,544763.0,42240.0
5.0,NEW BRIGHTON-ST. GEORGE  ,13  CONDOS - ELEVATOR APARTMENTS            ,2.0,1.0,1208.0, ,R4,90 BAY STREET LANDING                    ,2B          ,10301.0,1.0,0.0,1.0,0.0,0.0,1900.0,2.0,R4,738231.0,42142.0
5.0,NEW BRIGHTON-ST. GEORGE  ,13  CONDOS - ELEVATOR APARTMENTS            ,2.0,1.0,1209.0, ,R4,90 BAY STREET LANDING                    ,2C          ,10301.0,1.0,0.0,1.0,0.0,0.0,1900.0,2.0,R4,446160.0,42144.0
5.0,NEW BRIGHTON-ST. GEORGE  ,13  CONDOS - ELEVATOR APARTMENTS            ,2.0,1.0,1210.0, ,R4,90 BAY STREET LANDING                    ,2D          ,10301.0,1.0,0.0,1.0,0.0,0.0,1900.0,2.0,R4,585493.0,42088.0
5.0,NEW BRIGHTON-ST. GEORGE  ,13  CONDOS - ELEVATOR APARTMENTS            ,2.0,1.0,1211.0, ,R4,90 BAY STREET LANDING                    ,2E          ,10301.0,1.0,0.0,1.0,0.0,0.0,1900.0,2.0,R4,415740.0,42214.0
5.0,NEW BRIGHTON-ST. GEORGE  ,13  CONDOS - ELEVATOR APARTMENTS            ,2.0,1.0,1212.0, ,R4,90 BAY STREET LANDING                    ,2F          ,10301.0,1.0,0.0,1.0,0.0,0.0,1900.0,2.0,R4,334620.0,42201.0
5.0,NEW BRIGHTON-ST. GEORGE  ,13  CONDOS - ELEVATOR APARTMENTS            ,2.0,1.0,1213.0, ,R4,90 BAY STREET LANDING                    ,2G          ,10301.0,1.0,0.0,1.0,0.0,0.0,1900.0,2.0,R4,344760.0,42207.0
5.0,NEW BRIGHTON-ST. GEORGE  ,13  CONDOS - ELEVATOR APARTMENTS            ,2.0,1.0,1214.0, ,R4,90 BAY STREET LANDING                    ,2H          ,10301.0,1.0,0.0,1.0,0.0,0.0,1900.0,2.0,R4,299130.0,42066.0
5.0,NEW BRIGHTON-ST. GEORGE  ,13  CONDOS - ELEVATOR APARTMENTS            ,2.0,1.0,1215.0, ,R4,90 BAY STREET LANDING                    ,2I          ,10301.0,1.0,0.0,1.0,0.0,0.0,1900.0,2.0,R4,569201.0,42332.0
5.0,NEW BRIGHTON-ST. GEORGE  ,13  CONDOS - ELEVATOR APARTMENTS            ,2.0,1.0,1216.0, ,R4,90 BAY STREET LANDING                    ,2J          ,10301.0,1.0,0.0,1.0,0.0,0.0,1900.0,2.0,R4,430950.0,42142.0
5.0,NEW BRIGHTON-ST. GEORGE  ,13  CONDOS - ELEVATOR APARTMENTS            ,2.0,1.0,1217.0, ,R4,90 BAY STREET LANDING                    ,2K          ,10301.0,1.0,0.0,1.0,0.0,0.0,1900.0,2.0,R4,415740.0,42213.0
5.0,NEW BRIGHTON-ST. GEORGE  ,13  CONDOS - ELEVATOR APARTMENTS            ,2.0,1.0,1218.0, ,R4,90 BAY STREET LANDING                    ,2L          ,10301.0,1.0,0.0,1.0,0.0,0.0,1900.0,2.0,R4,773870.0,42359.0
5.0,NEW BRIGHTON-ST. GEORGE  ,13  CONDOS - ELEVATOR APARTMENTS            ,2.0,1.0,1220.0, ,R4,90 BAY STREET LANDING                    ,3A          ,10301.0,1.0,0.0,1.0,0.0,0.0,1900.0,2.0,R4,565128.0,42293.0
5.0,NEW BRIGHTON-ST. GEORGE  ,13  CONDOS - ELEVATOR APARTMENTS            ,2.0,1.0,1221.0, ,R4,90 BAY STREET LANDING                    ,3B          ,10301.0,1.0,0.0,1.0,0.0,0.0,1900.0,2.0,R4,696592.0,42090.0
5.0,NEW BRIGHTON-ST. GEORGE  ,13  CONDOS - ELEVATOR APARTMENTS            ,2.0,1.0,1222.0, ,R4,90 BAY STREET LANDING                    ,3C          ,10301.0,1.0,0.0,1.0,0.0,0.0,1900.0,2.0,R4,0.0,42125.0
5.0,NEW BRIGHTON-ST. GEORGE  ,13  CONDOS - ELEVATOR APARTMENTS            ,2.0,1.0,1222.0, ,R4,90 BAY STREET LANDING                    ,3C          ,10301.0,1.0,0.0,1.0,0.0,0.0,1900.0,2.0,R4,436020.0,42041.0
5.0,NEW BRIGHTON-ST. GEORGE  ,13  CONDOS - ELEVATOR APARTMENTS            ,2.0,1.0,1223.0, ,R4,90 BAY STREET LANDING                    ,3D          ,10301.0,1.0,0.0,1.0,0.0,0.0,1900.0,2.0,R4,549855.0,42181.0
5.0,NEW BRIGHTON-ST. GEORGE  ,13  CONDOS - ELEVATOR APARTMENTS            ,2.0,1.0,1224.0, ,R4,90 BAY STREET LANDING                    ,3E          ,10301.0,1.0,0.0,1.0,0.0,0.0,1900.0,2.0,R4,415740.0,42109.0
5.0,NEW BRIGHTON-ST. GEORGE  ,13  CONDOS - ELEVATOR APARTMENTS            ,2.0,1.0,1225.0, ,R4,90 BAY STREET LANDING                    ,3F          ,10301.0,1.0,0.0,1.0,0.0,0.0,1900.0,2.0,R4,335000.0,42237.0
5.0,NEW BRIGHTON-ST. GEORGE  ,13  CONDOS - ELEVATOR APARTMENTS            ,2.0,1.0,1226.0, ,R4,90 BAY STREET LANDING                    ,3G          ,10301.0,1.0,0.0,1.0,0.0,0.0,1900.0,2.0,R4,325000.0,42081.0
5.0,NEW BRIGHTON-ST. GEORGE  ,13  CONDOS - ELEVATOR APARTMENTS            ,2.0,1.0,1227.0, ,R4,90 BAY STREET LANDING                    ,3H          ,10301.0,1.0,0.0,1.0,0.0,0.0,1900.0,2.0,R4,304200.0,42130.0
5.0,NEW BRIGHTON-ST. GEORGE  ,13  CONDOS - ELEVATOR APARTMENTS            ,2.0,1.0,1228.0, ,R4,90 BAY STREET LANDING                    ,3I          ,10301.0,1.0,0.0,1.0,0.0,0.0,1900.0,2.0,R4,585000.0,42171.0
5.0,NEW BRIGHTON-ST. GEORGE  ,13  CONDOS - ELEVATOR APARTMENTS            ,2.0,1.0,1229.0, ,R4,90 BAY STREET LANDING                    ,3J          ,10301.0,1.0,0.0,1.0,0.0,0.0,1900.0,2.0,R4,420000.0,42130.0
5.0,NEW BRIGHTON-ST. GEORGE  ,13  CONDOS - ELEVATOR APARTMENTS            ,2.0,1.0,1230.0, ,R4,90 BAY STREET LANDING                    ,3K          ,10301.0,1.0,0.0,1.0,0.0,0.0,1900.0,2.0,R4,441090.0,42276.0
5.0,NEW BRIGHTON-ST. GEORGE  ,13  CONDOS - ELEVATOR APARTMENTS            ,2.0,1.0,1231.0, ,R4,90 BAY STREET LANDING                    ,3L          ,10301.0,1.0,0.0,1.0,0.0,0.0,1900.0,2.0,R4,809508.0,42124.0
5.0,NEW BRIGHTON-ST. GEORGE  ,13  CONDOS - ELEVATOR APARTMENTS            ,2.0,1.0,1232.0, ,R4,90 BAY STREET LANDING                    ,3M          ,10301.0,1.0,0.0,1.0,0.0,0.0,1900.0,2.0,R4,773870.0,42345.0
5.0,NEW BRIGHTON-ST. GEORGE  ,13  CONDOS - ELEVATOR APARTMENTS            ,2.0,1.0,1233.0, ,R4,90 BAY STREET LANDING                    ,4A          ,10301.0,1.0,0.0,1.0,0.0,0.0,1900.0,2.0,R4,524398.0,42058.0
5.0,NEW BRIGHTON-ST. GEORGE  ,13  CONDOS - ELEVATOR APARTMENTS            ,2.0,1.0,1234.0, ,R4,90 BAY STREET LANDING                    ,4B          ,10301.0,1.0,0.0,1.0,0.0,0.0,1900.0,2.0,R4,768778.0,42058.0
5.0,NEW BRIGHTON-ST. GEORGE  ,13  CONDOS - ELEVATOR APARTMENTS            ,2.0,1.0,1235.0, ,R4,90 BAY STREET LANDING                    ,4C          ,10301.0,1.0,0.0,1.0,0.0,0.0,1900.0,2.0,R4,491790.0,42079.0
5.0,NEW BRIGHTON-ST. GEORGE  ,13  CONDOS - ELEVATOR APARTMENTS            ,2.0,1.0,1236.0, ,R4,90 BAY STREET LANDING                    ,4D          ,10301.0,1.0,0.0,1.0,0.0,0.0,1900.0,2.0,R4,616041.0,42093.0
5.0,NEW BRIGHTON-ST. GEORGE  ,13  CONDOS - ELEVATOR APARTMENTS            ,2.0,1.0,1237.0, ,R4,90 BAY STREET LANDING                    ,4E          ,10301.0,1.0,0.0,1.0,0.0,0.0,1900.0,2.0,R4,425880.0,42200.0
5.0,NEW BRIGHTON-ST. GEORGE  ,13  CONDOS - ELEVATOR APARTMENTS            ,2.0,1.0,1238.0, ,R4,90 BAY STREET LANDING                    ,4F          ,10301.0,1.0,0.0,1.0,0.0,0.0,1900.0,2.0,R4,344760.0,42191.0
5.0,NEW BRIGHTON-ST. GEORGE  ,13  CONDOS - ELEVATOR APARTMENTS            ,2.0,1.0,1239.0, ,R4,90 BAY STREET LANDING                    ,4G          ,10301.0,1.0,0.0,1.0,0.0,0.0,1900.0,2.0,R4,339690.0,42037.0
5.0,NEW BRIGHTON-ST. GEORGE  ,13  CONDOS - ELEVATOR APARTMENTS            ,2.0,1.0,1240.0, ,R4,90 BAY STREET LANDING                    ,4H          ,10301.0,1.0,0.0,1.0,0.0,0.0,1900.0,2.0,R4,326300.0,42206.0
5.0,NEW BRIGHTON-ST. GEORGE  ,13  CONDOS - ELEVATOR APARTMENTS            ,2.0,1.0,1240.0, ,R4,90 BAY STREET LANDING                    ,4H          ,10301.0,1.0,0.0,1.0,0.0,0.0,1900.0,2.0,R4,326300.0,42206.0
5.0,NEW BRIGHTON-ST. GEORGE  ,13  CONDOS - ELEVATOR APARTMENTS            ,2.0,1.0,1241.0, ,R4,90 BAY STREET LANDING                    ,4I          ,10301.0,1.0,0.0,1.0,0.0,0.0,1900.0,2.0,R4,636406.0,42121.0
5.0,NEW BRIGHTON-ST. GEORGE  ,13  CONDOS - ELEVATOR APARTMENTS            ,2.0,1.0,1242.0, ,R4,90 BAY STREET LANDING                    ,4J          ,10301.0,1.0,0.0,1.0,0.0,0.0,1900.0,2.0,R4,448695.0,42208.0
5.0,NEW BRIGHTON-ST. GEORGE  ,13  CONDOS - ELEVATOR APARTMENTS            ,2.0,1.0,1243.0, ,R4,90 BAY STREET LANDING                    ,4K          ,10301.0,1.0,0.0,1.0,0.0,0.0,1900.0,2.0,R4,415740.0,42111.0
5.0,NEW BRIGHTON-ST. GEORGE  ,13  CONDOS - ELEVATOR APARTMENTS            ,2.0,1.0,1245.0, ,R4,90 BAY STREET LANDING                    ,4M          ,10301.0,1.0,0.0,1.0,0.0,0.0,1900.0,2.0,R4,738231.0,42047.0
5.0,NEW BRIGHTON-ST. GEORGE  ,13  CONDOS - ELEVATOR APARTMENTS            ,2.0,1.0,1246.0, ,R4,90 BAY STREET LANDING                    ,5A          ,10301.0,1.0,0.0,1.0,0.0,0.0,1900.0,2.0,R4,544763.0,42047.0
5.0,NEW BRIGHTON-ST. GEORGE  ,13  CONDOS - ELEVATOR APARTMENTS            ,2.0,1.0,1247.0, ,R4,90 BAY STREET LANDING                    ,5B          ,10301.0,1.0,0.0,1.0,0.0,0.0,1900.0,2.0,R4,694039.0,42083.0
5.0,NEW BRIGHTON-ST. GEORGE  ,13  CONDOS - ELEVATOR APARTMENTS            ,2.0,1.0,1248.0, ,R4,90 BAY STREET LANDING                    ,5C          ,10301.0,1.0,0.0,1.0,0.0,0.0,1900.0,2.0,R4,486720.0,42027.0
5.0,NEW BRIGHTON-ST. GEORGE  ,13  CONDOS - ELEVATOR APARTMENTS            ,2.0,1.0,1249.0, ,R4,90 BAY STREET LANDING                    ,5D          ,10301.0,1.0,0.0,1.0,0.0,0.0,1900.0,2.0,R4,631315.0,42039.0
5.0,NEW BRIGHTON-ST. GEORGE  ,13  CONDOS - ELEVATOR APARTMENTS            ,2.0,1.0,1250.0, ,R4,90 BAY STREET LANDING                    ,5E          ,10301.0,1.0,0.0,1.0,0.0,0.0,1900.0,2.0,R4,446160.0,42195.0
5.0,NEW BRIGHTON-ST. GEORGE  ,13  CONDOS - ELEVATOR APARTMENTS            ,2.0,1.0,1251.0, ,R4,90 BAY STREET LANDING                    ,5F          ,10301.0,1.0,0.0,1.0,0.0,0.0,1900.0,2.0,R4,349830.0,42271.0
5.0,NEW BRIGHTON-ST. GEORGE  ,13  CONDOS - ELEVATOR APARTMENTS            ,2.0,1.0,1252.0, ,R4,90 BAY STREET LANDING                    ,5G          ,10301.0,1.0,0.0,1.0,0.0,0.0,1900.0,2.0,R4,359970.0,42184.0
5.0,NEW BRIGHTON-ST. GEORGE  ,13  CONDOS - ELEVATOR APARTMENTS            ,2.0,1.0,1253.0, ,R4,90 BAY STREET LANDING                    ,5H          ,10301.0,1.0,0.0,1.0,0.0,0.0,1900.0,2.0,R4,334620.0,42296.0
5.0,NEW BRIGHTON-ST. GEORGE  ,13  CONDOS - ELEVATOR APARTMENTS            ,2.0,1.0,1254.0, ,R4,90 BAY STREET LANDING                    ,5I          ,10301.0,1.0,0.0,1.0,0.0,0.0,1900.0,2.0,R4,565128.0,42090.0
5.0,NEW BRIGHTON-ST. GEORGE  ,13  CONDOS - ELEVATOR APARTMENTS            ,2.0,1.0,1255.0, ,R4,90 BAY STREET LANDING                    ,5J          ,10301.0,1.0,0.0,1.0,0.0,0.0,1900.0,2.0,R4,461370.0,42080.0
5.0,NEW BRIGHTON-ST. GEORGE  ,13  CONDOS - ELEVATOR APARTMENTS            ,2.0,1.0,1256.0, ,R4,90 BAY STREET LANDING                    ,5K          ,10301.0,1.0,0.0,1.0,0.0,0.0,1900.0,2.0,R4,491790.0,42083.0
5.0,NEW BRIGHTON-ST. GEORGE  ,13  CONDOS - ELEVATOR APARTMENTS            ,2.0,1.0,1257.0, ,R4,90 BAY STREET LANDING                    ,5L          ,10301.0,1.0,0.0,1.0,0.0,0.0,1900.0,2.0,R4,880786.0,42066.0
5.0,NEW BRIGHTON-ST. GEORGE  ,13  CONDOS - ELEVATOR APARTMENTS            ,2.0,1.0,1258.0, ,R4,90 BAY STREET LANDING                    ,5M          ,10301.0,1.0,0.0,1.0,0.0,0.0,1900.0,2.0,R4,778961.0,42139.0
5.0,NEW BRIGHTON-ST. GEORGE  ,13  CONDOS - ELEVATOR APARTMENTS            ,2.0,1.0,1259.0, ,R4,90 BAY STREET LANDING                    ,6A          ,10301.0,1.0,0.0,1.0,0.0,0.0,1900.0,2.0,R4,580402.0,42097.0
5.0,NEW BRIGHTON-ST. GEORGE  ,13  CONDOS - ELEVATOR APARTMENTS            ,2.0,1.0,1260.0, ,R4,90 BAY STREET LANDING                    ,6B          ,10301.0,1.0,0.0,1.0,0.0,0.0,1900.0,2.0,R4,708702.0,42067.0
5.0,NEW BRIGHTON-ST. GEORGE  ,13  CONDOS - ELEVATOR APARTMENTS            ,2.0,1.0,1261.0, ,R4,90 BAY STREET LANDING                    ,6C          ,10301.0,1.0,0.0,1.0,0.0,0.0,1900.0,2.0,R4,496860.0,42080.0
5.0,NEW BRIGHTON-ST. GEORGE  ,13  CONDOS - ELEVATOR APARTMENTS            ,2.0,1.0,1262.0, ,R4,90 BAY STREET LANDING                    ,6D          ,10301.0,1.0,0.0,1.0,0.0,0.0,1900.0,2.0,R4,595676.0,42045.0
5.0,NEW BRIGHTON-ST. GEORGE  ,13  CONDOS - ELEVATOR APARTMENTS            ,2.0,1.0,1263.0, ,R4,90 BAY STREET LANDING                    ,6E          ,10301.0,1.0,0.0,1.0,0.0,0.0,1900.0,2.0,R4,446160.0,42083.0
5.0,NEW BRIGHTON-ST. GEORGE  ,13  CONDOS - ELEVATOR APARTMENTS            ,2.0,1.0,1264.0, ,R4,90 BAY STREET LANDING                    ,6F          ,10301.0,1.0,0.0,1.0,0.0,0.0,1900.0,2.0,R4,354900.0,42208.0
5.0,NEW BRIGHTON-ST. GEORGE  ,13  CONDOS - ELEVATOR APARTMENTS            ,2.0,1.0,1265.0, ,R4,90 BAY STREET LANDING                    ,6G          ,10301.0,1.0,0.0,1.0,0.0,0.0,1900.0,2.0,R4,365040.0,42166.0
5.0,NEW BRIGHTON-ST. GEORGE  ,13  CONDOS - ELEVATOR APARTMENTS            ,2.0,1.0,1266.0, ,R4,90 BAY STREET LANDING                    ,6H          ,10301.0,1.0,0.0,1.0,0.0,0.0,1900.0,2.0,R4,339690.0,42213.0
5.0,NEW BRIGHTON-ST. GEORGE  ,13  CONDOS - ELEVATOR APARTMENTS            ,2.0,1.0,1267.0, ,R4,90 BAY STREET LANDING                    ,6I          ,10301.0,1.0,0.0,1.0,0.0,0.0,1900.0,2.0,R4,580402.0,42111.0
5.0,NEW BRIGHTON-ST. GEORGE  ,13  CONDOS - ELEVATOR APARTMENTS            ,2.0,1.0,1268.0, ,R4,90 BAY STREET LANDING                    ,6J          ,10301.0,1.0,0.0,1.0,0.0,0.0,1900.0,2.0,R4,471510.0,42067.0
5.0,NEW BRIGHTON-ST. GEORGE  ,13  CONDOS - ELEVATOR APARTMENTS            ,2.0,1.0,1269.0, ,R4,90 BAY STREET LANDING                    ,6K          ,10301.0,1.0,0.0,1.0,0.0,0.0,1900.0,2.0,R4,486720.0,42237.0
5.0,NEW BRIGHTON-ST. GEORGE  ,13  CONDOS - ELEVATOR APARTMENTS            ,2.0,1.0,1270.0, ,R4,90 BAY STREET LANDING                    ,6L          ,10301.0,1.0,0.0,1.0,0.0,0.0,1900.0,2.0,R4,901151.0,42082.0
5.0,NEW BRIGHTON-ST. GEORGE  ,13  CONDOS - ELEVATOR APARTMENTS            ,2.0,1.0,1271.0, ,R4,90 BAY STREET LANDING                    ,6M          ,10301.0,1.0,0.0,1.0,0.0,0.0,1900.0,2.0,R4,717866.0,42097.0
5.0,NEW BRIGHTON-ST. GEORGE  ,13  CONDOS - ELEVATOR APARTMENTS            ,2.0,1.0,1272.0, ,R4,90 BAY STREET LANDING                    ,7A          ,10301.0,1.0,0.0,1.0,0.0,0.0,1900.0,2.0,R4,605858.0,42173.0
5.0,NEW BRIGHTON-ST. GEORGE  ,13  CONDOS - ELEVATOR APARTMENTS            ,2.0,1.0,1273.0, ,R4,90 BAY STREET LANDING                    ,7B          ,10301.0,1.0,0.0,1.0,0.0,0.0,1900.0,2.0,R4,809508.0,42096.0
5.0,NEW BRIGHTON-ST. GEORGE  ,13  CONDOS - ELEVATOR APARTMENTS            ,2.0,1.0,1274.0, ,R4,90 BAY STREET LANDING                    ,7C          ,10301.0,1.0,0.0,1.0,0.0,0.0,1900.0,2.0,R4,549855.0,42087.0
5.0,NEW BRIGHTON-ST. GEORGE  ,13  CONDOS - ELEVATOR APARTMENTS            ,2.0,1.0,1275.0, ,R4,90 BAY STREET LANDING                    ,7D          ,10301.0,1.0,0.0,1.0,0.0,0.0,1900.0,2.0,R4,672045.0,42171.0
5.0,NEW BRIGHTON-ST. GEORGE  ,13  CONDOS - ELEVATOR APARTMENTS            ,2.0,1.0,1276.0, ,R4,90 BAY STREET LANDING                    ,7E          ,10301.0,1.0,0.0,1.0,0.0,0.0,1900.0,2.0,R4,466440.0,42325.0
5.0,NEW BRIGHTON-ST. GEORGE  ,13  CONDOS - ELEVATOR APARTMENTS            ,2.0,1.0,1277.0, ,R4,90 BAY STREET LANDING                    ,7F          ,10301.0,1.0,0.0,1.0,0.0,0.0,1900.0,2.0,R4,356928.0,42122.0
